,State,Sex,Year,Name,Number,Latitude,Longitude,City
422,CA,F,1994,Ashley,3202,37.2718745,-119.2704153,California
423,CA,F,1994,Stephanie,2979,37.2718745,-119.2704153,California
424,CA,F,1994,Jennifer,2939,37.2718745,-119.2704153,California
425,CA,F,1994,Samantha,2440,37.2718745,-119.2704153,California
426,CA,F,1994,Elizabeth,2388,37.2718745,-119.2704153,California
427,CA,F,1994,Sarah,2273,37.2718745,-119.2704153,California
428,CA,F,1994,Amanda,2187,37.2718745,-119.2704153,California
429,CA,F,1994,Emily,2183,37.2718745,-119.2704153,California
430,CA,F,1994,Nicole,2136,37.2718745,-119.2704153,California
431,CA,F,1994,Vanessa,2136,37.2718745,-119.2704153,California
432,CA,F,1994,Maria,2027,37.2718745,-119.2704153,California
433,CA,F,1994,Kimberly,1974,37.2718745,-119.2704153,California
434,CA,F,1994,Jasmine,1941,37.2718745,-119.2704153,California
435,CA,F,1994,Melissa,1881,37.2718745,-119.2704153,California
436,CA,F,1994,Michelle,1847,37.2718745,-119.2704153,California
437,CA,F,1994,Taylor,1710,37.2718745,-119.2704153,California
438,CA,F,1994,Alexis,1540,37.2718745,-119.2704153,California
439,CA,F,1994,Lauren,1528,37.2718745,-119.2704153,California
440,CA,F,1994,Danielle,1501,37.2718745,-119.2704153,California
441,CA,F,1994,Rachel,1479,37.2718745,-119.2704153,California
442,CA,F,1994,Megan,1476,37.2718745,-119.2704153,California
443,CA,F,1994,Victoria,1453,37.2718745,-119.2704153,California
444,CA,F,1994,Alyssa,1426,37.2718745,-119.2704153,California
445,CA,F,1994,Andrea,1411,37.2718745,-119.2704153,California
446,CA,F,1994,Alexandra,1343,37.2718745,-119.2704153,California
447,CA,F,1994,Diana,1333,37.2718745,-119.2704153,California
448,CA,F,1994,Brittany,1327,37.2718745,-119.2704153,California
449,CA,F,1994,Jacqueline,1304,37.2718745,-119.2704153,California
450,CA,F,1994,Brianna,1282,37.2718745,-119.2704153,California
451,CA,F,1994,Kayla,1266,37.2718745,-119.2704153,California
452,CA,F,1994,Hannah,1254,37.2718745,-119.2704153,California
453,CA,F,1994,Rebecca,1242,37.2718745,-119.2704153,California
454,CA,F,1994,Natalie,1228,37.2718745,-119.2704153,California
455,CA,F,1994,Katherine,1205,37.2718745,-119.2704153,California
456,CA,F,1995,Jessica,4620,37.2718745,-119.2704153,California
457,CA,F,1995,Ashley,2903,37.2718745,-119.2704153,California
458,CA,F,1995,Stephanie,2858,37.2718745,-119.2704153,California
459,CA,F,1995,Jennifer,2697,37.2718745,-119.2704153,California
460,CA,F,1995,Samantha,2425,37.2718745,-119.2704153,California
461,CA,F,1995,Emily,2341,37.2718745,-119.2704153,California
462,CA,F,1995,Sarah,2271,37.2718745,-119.2704153,California
463,CA,F,1995,Elizabeth,2244,37.2718745,-119.2704153,California
464,CA,F,1995,Amanda,2026,37.2718745,-119.2704153,California
465,CA,F,1995,Maria,2001,37.2718745,-119.2704153,California
466,CA,F,1995,Vanessa,1982,37.2718745,-119.2704153,California
467,CA,F,1995,Kimberly,1775,37.2718745,-119.2704153,California
468,CA,F,1995,Melissa,1771,37.2718745,-119.2704153,California
469,CA,F,1995,Alexis,1704,37.2718745,-119.2704153,California
470,CA,F,1995,Jasmine,1663,37.2718745,-119.2704153,California
471,CA,F,1995,Taylor,1620,37.2718745,-119.2704153,California
472,CA,F,1995,Michelle,1600,37.2718745,-119.2704153,California
473,CA,F,1995,Megan,1470,37.2718745,-119.2704153,California
474,CA,F,1995,Rachel,1457,37.2718745,-119.2704153,California
475,CA,F,1995,Lauren,1439,37.2718745,-119.2704153,California
476,CA,F,1995,Nicole,1439,37.2718745,-119.2704153,California
477,CA,F,1995,Alyssa,1372,37.2718745,-119.2704153,California
478,CA,F,1995,Hannah,1362,37.2718745,-119.2704153,California
479,CA,F,1995,Alexandra,1361,37.2718745,-119.2704153,California
480,CA,F,1995,Andrea,1361,37.2718745,-119.2704153,California
481,CA,F,1995,Victoria,1355,37.2718745,-119.2704153,California
482,CA,F,1995,Brianna,1344,37.2718745,-119.2704153,California
483,CA,F,1995,Danielle,1276,37.2718745,-119.2704153,California
484,CA,F,1995,Natalie,1273,37.2718745,-119.2704153,California
485,CA,F,1995,Jacqueline,1248,37.2718745,-119.2704153,California
486,CA,F,1995,Kayla,1218,37.2718745,-119.2704153,California
487,CA,F,1995,Brittany,1206,37.2718745,-119.2704153,California
488,CA,F,1996,Jessica,3839,37.2718745,-119.2704153,California
489,CA,F,1996,Ashley,2697,37.2718745,-119.2704153,California
490,CA,F,1996,Stephanie,2639,37.2718745,-119.2704153,California
491,CA,F,1996,Jennifer,2529,37.2718745,-119.2704153,California
492,CA,F,1996,Emily,2473,37.2718745,-119.2704153,California
493,CA,F,1996,Samantha,2468,37.2718745,-119.2704153,California
494,CA,F,1996,Sarah,2284,37.2718745,-119.2704153,California
495,CA,F,1996,Vanessa,2164,37.2718745,-119.2704153,California
496,CA,F,1996,Elizabeth,2160,37.2718745,-119.2704153,California
497,CA,F,1996,Maria,2144,37.2718745,-119.2704153,California
498,CA,F,1996,Alexis,1887,37.2718745,-119.2704153,California
499,CA,F,1996,Jasmine,1782,37.2718745,-119.2704153,California
500,CA,F,1996,Kimberly,1746,37.2718745,-119.2704153,California
501,CA,F,1996,Melissa,1731,37.2718745,-119.2704153,California
502,CA,F,1996,Amanda,1650,37.2718745,-119.2704153,California
503,CA,F,1996,Alyssa,1552,37.2718745,-119.2704153,California
504,CA,F,1996,Michelle,1511,37.2718745,-119.2704153,California
505,CA,F,1996,Hannah,1494,37.2718745,-119.2704153,California
506,CA,F,1996,Rachel,1452,37.2718745,-119.2704153,California
507,CA,F,1996,Taylor,1420,37.2718745,-119.2704153,California
508,CA,F,1996,Andrea,1373,37.2718745,-119.2704153,California
509,CA,F,1996,Victoria,1369,37.2718745,-119.2704153,California
510,CA,F,1996,Natalie,1351,37.2718745,-119.2704153,California
511,CA,F,1996,Megan,1337,37.2718745,-119.2704153,California
512,CA,F,1996,Jacqueline,1322,37.2718745,-119.2704153,California
513,CA,F,1996,Brianna,1297,37.2718745,-119.2704153,California
514,CA,F,1996,Lauren,1269,37.2718745,-119.2704153,California
515,CA,F,1996,Nicole,1261,37.2718745,-119.2704153,California
516,CA,F,1996,Alexandra,1241,37.2718745,-119.2704153,California
517,CA,F,1997,Jessica,3217,37.2718745,-119.2704153,California
518,CA,F,1997,Jennifer,2817,37.2718745,-119.2704153,California
519,CA,F,1997,Ashley,2633,37.2718745,-119.2704153,California
520,CA,F,1997,Emily,2538,37.2718745,-119.2704153,California
521,CA,F,1997,Samantha,2495,37.2718745,-119.2704153,California
522,CA,F,1997,Sarah,2172,37.2718745,-119.2704153,California
523,CA,F,1997,Stephanie,2171,37.2718745,-119.2704153,California
524,CA,F,1997,Elizabeth,2000,37.2718745,-119.2704153,California
525,CA,F,1997,Vanessa,2000,37.2718745,-119.2704153,California
526,CA,F,1997,Alexis,1953,37.2718745,-119.2704153,California
527,CA,F,1997,Maria,1847,37.2718745,-119.2704153,California
528,CA,F,1997,Jasmine,1795,37.2718745,-119.2704153,California
529,CA,F,1997,Alyssa,1735,37.2718745,-119.2704153,California
530,CA,F,1997,Melissa,1732,37.2718745,-119.2704153,California
531,CA,F,1997,Hannah,1636,37.2718745,-119.2704153,California
532,CA,F,1997,Kimberly,1583,37.2718745,-119.2704153,California
533,CA,F,1997,Victoria,1450,37.2718745,-119.2704153,California
534,CA,F,1997,Taylor,1424,37.2718745,-119.2704153,California
535,CA,F,1997,Amanda,1415,37.2718745,-119.2704153,California
536,CA,F,1997,Lauren,1371,37.2718745,-119.2704153,California
537,CA,F,1997,Michelle,1359,37.2718745,-119.2704153,California
538,CA,F,1997,Natalie,1356,37.2718745,-119.2704153,California
539,CA,F,1997,Madison,1350,37.2718745,-119.2704153,California
540,CA,F,1997,Megan,1331,37.2718745,-119.2704153,California
541,CA,F,1997,Diana,1273,37.2718745,-119.2704153,California
542,CA,F,1997,Andrea,1251,37.2718745,-119.2704153,California
543,CA,F,1997,Brianna,1242,37.2718745,-119.2704153,California
544,CA,F,1997,Nicole,1218,37.2718745,-119.2704153,California
545,CA,F,1998,Jessica,2846,37.2718745,-119.2704153,California
546,CA,F,1998,Ashley,2721,37.2718745,-119.2704153,California
547,CA,F,1998,Emily,2670,37.2718745,-119.2704153,California
548,CA,F,1998,Samantha,2669,37.2718745,-119.2704153,California
549,CA,F,1998,Jennifer,2560,37.2718745,-119.2704153,California
550,CA,F,1998,Sarah,2137,37.2718745,-119.2704153,California
551,CA,F,1998,Alexis,2074,37.2718745,-119.2704153,California
552,CA,F,1998,Vanessa,1973,37.2718745,-119.2704153,California
553,CA,F,1998,Alyssa,1962,37.2718745,-119.2704153,California
554,CA,F,1998,Stephanie,1951,37.2718745,-119.2704153,California
555,CA,F,1998,Elizabeth,1942,37.2718745,-119.2704153,California
556,CA,F,1998,Jasmine,1711,37.2718745,-119.2704153,California
557,CA,F,1998,Hannah,1692,37.2718745,-119.2704153,California
558,CA,F,1998,Maria,1649,37.2718745,-119.2704153,California
559,CA,F,1998,Natalie,1530,37.2718745,-119.2704153,California
560,CA,F,1998,Madison,1439,37.2718745,-119.2704153,California
561,CA,F,1998,Victoria,1430,37.2718745,-119.2704153,California
562,CA,F,1998,Kimberly,1400,37.2718745,-119.2704153,California
563,CA,F,1998,Taylor,1376,37.2718745,-119.2704153,California
564,CA,F,1998,Melissa,1360,37.2718745,-119.2704153,California
565,CA,F,1998,Brianna,1332,37.2718745,-119.2704153,California
566,CA,F,1998,Amanda,1330,37.2718745,-119.2704153,California
567,CA,F,1998,Diana,1324,37.2718745,-119.2704153,California
568,CA,F,1998,Michelle,1285,37.2718745,-119.2704153,California
569,CA,F,1998,Nicole,1284,37.2718745,-119.2704153,California
570,CA,F,1998,Andrea,1258,37.2718745,-119.2704153,California
571,CA,F,1998,Lauren,1249,37.2718745,-119.2704153,California
572,CA,F,1999,Emily,2825,37.2718745,-119.2704153,California
573,CA,F,1999,Samantha,2787,37.2718745,-119.2704153,California
574,CA,F,1999,Jennifer,2675,37.2718745,-119.2704153,California
575,CA,F,1999,Ashley,2609,37.2718745,-119.2704153,California
576,CA,F,1999,Jessica,2511,37.2718745,-119.2704153,California
577,CA,F,1999,Alyssa,2088,37.2718745,-119.2704153,California
578,CA,F,1999,Alexis,2001,37.2718745,-119.2704153,California
579,CA,F,1999,Sarah,1984,37.2718745,-119.2704153,California
580,CA,F,1999,Elizabeth,1864,37.2718745,-119.2704153,California
581,CA,F,1999,Vanessa,1787,37.2718745,-119.2704153,California
582,CA,F,1999,Stephanie,1762,37.2718745,-119.2704153,California
583,CA,F,1999,Hannah,1701,37.2718745,-119.2704153,California
584,CA,F,1999,Jasmine,1664,37.2718745,-119.2704153,California
585,CA,F,1999,Natalie,1656,37.2718745,-119.2704153,California
586,CA,F,1999,Maria,1591,37.2718745,-119.2704153,California
587,CA,F,1999,Victoria,1471,37.2718745,-119.2704153,California
588,CA,F,1999,Lauren,1392,37.2718745,-119.2704153,California
589,CA,F,1999,Madison,1378,37.2718745,-119.2704153,California
590,CA,F,1999,Brianna,1358,37.2718745,-119.2704153,California
591,CA,F,1999,Kimberly,1356,37.2718745,-119.2704153,California
592,CA,F,1999,Andrea,1302,37.2718745,-119.2704153,California
593,CA,F,1999,Michelle,1275,37.2718745,-119.2704153,California
594,CA,F,1999,Melissa,1254,37.2718745,-119.2704153,California
595,CA,F,1999,Nicole,1217,37.2718745,-119.2704153,California
596,CA,F,1999,Taylor,1202,37.2718745,-119.2704153,California
597,CA,F,2000,Emily,2958,37.2718745,-119.2704153,California
598,CA,F,2000,Ashley,2831,37.2718745,-119.2704153,California
599,CA,F,2000,Samantha,2579,37.2718745,-119.2704153,California
600,CA,F,2000,Jessica,2484,37.2718745,-119.2704153,California
601,CA,F,2000,Jennifer,2263,37.2718745,-119.2704153,California
602,CA,F,2000,Alyssa,2005,37.2718745,-119.2704153,California
603,CA,F,2000,Alexis,1864,37.2718745,-119.2704153,California
604,CA,F,2000,Sarah,1855,37.2718745,-119.2704153,California
605,CA,F,2000,Hannah,1854,37.2718745,-119.2704153,California
606,CA,F,2000,Elizabeth,1848,37.2718745,-119.2704153,California
607,CA,F,2000,Vanessa,1635,37.2718745,-119.2704153,California
608,CA,F,2000,Jasmine,1612,37.2718745,-119.2704153,California
609,CA,F,2000,Stephanie,1596,37.2718745,-119.2704153,California
610,CA,F,2000,Natalie,1589,37.2718745,-119.2704153,California
611,CA,F,2000,Jacqueline,1561,37.2718745,-119.2704153,California
612,CA,F,2000,Maria,1471,37.2718745,-119.2704153,California
613,CA,F,2000,Brianna,1451,37.2718745,-119.2704153,California
614,CA,F,2000,Madison,1441,37.2718745,-119.2704153,California
615,CA,F,2000,Andrea,1417,37.2718745,-119.2704153,California
616,CA,F,2000,Kimberly,1401,37.2718745,-119.2704153,California
617,CA,F,2000,Lauren,1396,37.2718745,-119.2704153,California
618,CA,F,2000,Michelle,1365,37.2718745,-119.2704153,California
619,CA,F,2000,Victoria,1290,37.2718745,-119.2704153,California
620,CA,F,2000,Destiny,1201,37.2718745,-119.2704153,California
621,CA,F,2001,Emily,2928,37.2718745,-119.2704153,California
622,CA,F,2001,Ashley,2715,37.2718745,-119.2704153,California
623,CA,F,2001,Samantha,2535,37.2718745,-119.2704153,California
624,CA,F,2001,Jessica,2244,37.2718745,-119.2704153,California
625,CA,F,2001,Alyssa,2059,37.2718745,-119.2704153,California
626,CA,F,2001,Jennifer,2026,37.2718745,-119.2704153,California
627,CA,F,2001,Natalie,1724,37.2718745,-119.2704153,California
628,CA,F,2001,Elizabeth,1704,37.2718745,-119.2704153,California
629,CA,F,2001,Alexis,1700,37.2718745,-119.2704153,California
630,CA,F,2001,Jasmine,1654,37.2718745,-119.2704153,California
631,CA,F,2001,Sarah,1613,37.2718745,-119.2704153,California
632,CA,F,2001,Hannah,1598,37.2718745,-119.2704153,California
633,CA,F,2001,Madison,1594,37.2718745,-119.2704153,California
634,CA,F,2001,Andrea,1517,37.2718745,-119.2704153,California
635,CA,F,2001,Stephanie,1515,37.2718745,-119.2704153,California
636,CA,F,2001,Isabella,1483,37.2718745,-119.2704153,California
637,CA,F,2001,Vanessa,1457,37.2718745,-119.2704153,California
638,CA,F,2001,Brianna,1409,37.2718745,-119.2704153,California
639,CA,F,2001,Kimberly,1375,37.2718745,-119.2704153,California
640,CA,F,2001,Maria,1362,37.2718745,-119.2704153,California
641,CA,F,2001,Kayla,1213,37.2718745,-119.2704153,California
642,CA,F,2001,Destiny,1210,37.2718745,-119.2704153,California
643,CA,F,2001,Michelle,1203,37.2718745,-119.2704153,California
644,CA,F,2001,Victoria,1201,37.2718745,-119.2704153,California
645,CA,F,2002,Emily,3019,37.2718745,-119.2704153,California
646,CA,F,2002,Ashley,2684,37.2718745,-119.2704153,California
647,CA,F,2002,Samantha,2540,37.2718745,-119.2704153,California
648,CA,F,2002,Jessica,2005,37.2718745,-119.2704153,California
649,CA,F,2002,Jennifer,1987,37.2718745,-119.2704153,California
650,CA,F,2002,Isabella,1887,37.2718745,-119.2704153,California
651,CA,F,2002,Alyssa,1874,37.2718745,-119.2704153,California
652,CA,F,2002,Elizabeth,1711,37.2718745,-119.2704153,California
653,CA,F,2002,Jasmine,1666,37.2718745,-119.2704153,California
654,CA,F,2002,Natalie,1646,37.2718745,-119.2704153,California
655,CA,F,2002,Alexis,1604,37.2718745,-119.2704153,California
656,CA,F,2002,Sarah,1565,37.2718745,-119.2704153,California
657,CA,F,2002,Madison,1538,37.2718745,-119.2704153,California
658,CA,F,2002,Hannah,1488,37.2718745,-119.2704153,California
659,CA,F,2002,Stephanie,1467,37.2718745,-119.2704153,California
660,CA,F,2002,Brianna,1460,37.2718745,-119.2704153,California
661,CA,F,2002,Andrea,1348,37.2718745,-119.2704153,California
662,CA,F,2002,Sophia,1328,37.2718745,-119.2704153,California
663,CA,F,2002,Maria,1297,37.2718745,-119.2704153,California
664,CA,F,2002,Emma,1296,37.2718745,-119.2704153,California
665,CA,F,2002,Michelle,1274,37.2718745,-119.2704153,California
666,CA,F,2002,Vanessa,1255,37.2718745,-119.2704153,California
667,CA,F,2002,Victoria,1217,37.2718745,-119.2704153,California
668,CA,F,2002,Kimberly,1212,37.2718745,-119.2704153,California
669,CA,F,2002,Lauren,1210,37.2718745,-119.2704153,California
670,CA,F,2002,Leslie,1210,37.2718745,-119.2704153,California
671,CA,F,2003,Emily,3416,37.2718745,-119.2704153,California
672,CA,F,2003,Ashley,2731,37.2718745,-119.2704153,California
673,CA,F,2003,Samantha,2578,37.2718745,-119.2704153,California
674,CA,F,2003,Isabella,2191,37.2718745,-119.2704153,California
675,CA,F,2003,Alyssa,1927,37.2718745,-119.2704153,California
676,CA,F,2003,Emma,1843,37.2718745,-119.2704153,California
677,CA,F,2003,Natalie,1827,37.2718745,-119.2704153,California
678,CA,F,2003,Jessica,1762,37.2718745,-119.2704153,California
679,CA,F,2003,Jennifer,1699,37.2718745,-119.2704153,California
680,CA,F,2003,Elizabeth,1669,37.2718745,-119.2704153,California
681,CA,F,2003,Jasmine,1614,37.2718745,-119.2704153,California
682,CA,F,2003,Alexis,1578,37.2718745,-119.2704153,California
683,CA,F,2003,Sophia,1545,37.2718745,-119.2704153,California
684,CA,F,2003,Madison,1469,37.2718745,-119.2704153,California
685,CA,F,2003,Sarah,1427,37.2718745,-119.2704153,California
686,CA,F,2003,Kimberly,1419,37.2718745,-119.2704153,California
687,CA,F,2003,Hannah,1396,37.2718745,-119.2704153,California
688,CA,F,2003,Vanessa,1334,37.2718745,-119.2704153,California
689,CA,F,2003,Stephanie,1333,37.2718745,-119.2704153,California
690,CA,F,2003,Andrea,1321,37.2718745,-119.2704153,California
691,CA,F,2003,Brianna,1297,37.2718745,-119.2704153,California
692,CA,F,2003,Abigail,1270,37.2718745,-119.2704153,California
693,CA,F,2003,Michelle,1234,37.2718745,-119.2704153,California
694,CA,F,2003,Maria,1231,37.2718745,-119.2704153,California
695,CA,F,2003,Mia,1229,37.2718745,-119.2704153,California
696,CA,F,2003,Olivia,1218,37.2718745,-119.2704153,California
697,CA,F,2003,Victoria,1218,37.2718745,-119.2704153,California
698,CA,F,2004,Emily,3416,37.2718745,-119.2704153,California
699,CA,F,2004,Ashley,2927,37.2718745,-119.2704153,California
700,CA,F,2004,Samantha,2490,37.2718745,-119.2704153,California
701,CA,F,2004,Isabella,2447,37.2718745,-119.2704153,California
702,CA,F,2004,Natalie,1946,37.2718745,-119.2704153,California
703,CA,F,2004,Alyssa,1814,37.2718745,-119.2704153,California
704,CA,F,2004,Emma,1757,37.2718745,-119.2704153,California
705,CA,F,2004,Sophia,1717,37.2718745,-119.2704153,California
706,CA,F,2004,Jessica,1710,37.2718745,-119.2704153,California
707,CA,F,2004,Jasmine,1662,37.2718745,-119.2704153,California
708,CA,F,2004,Elizabeth,1600,37.2718745,-119.2704153,California
709,CA,F,2004,Madison,1579,37.2718745,-119.2704153,California
710,CA,F,2004,Jennifer,1484,37.2718745,-119.2704153,California
711,CA,F,2004,Alexis,1468,37.2718745,-119.2704153,California
712,CA,F,2004,Kimberly,1463,37.2718745,-119.2704153,California
713,CA,F,2004,Andrea,1377,37.2718745,-119.2704153,California
714,CA,F,2004,Hannah,1322,37.2718745,-119.2704153,California
715,CA,F,2004,Abigail,1321,37.2718745,-119.2704153,California
716,CA,F,2004,Sarah,1318,37.2718745,-119.2704153,California
717,CA,F,2004,Vanessa,1300,37.2718745,-119.2704153,California
718,CA,F,2004,Mia,1277,37.2718745,-119.2704153,California
719,CA,F,2004,Stephanie,1247,37.2718745,-119.2704153,California
720,CA,F,2004,Brianna,1223,37.2718745,-119.2704153,California
721,CA,F,2005,Emily,3283,37.2718745,-119.2704153,California
722,CA,F,2005,Ashley,2785,37.2718745,-119.2704153,California
723,CA,F,2005,Samantha,2504,37.2718745,-119.2704153,California
724,CA,F,2005,Isabella,2354,37.2718745,-119.2704153,California
725,CA,F,2005,Mia,2186,37.2718745,-119.2704153,California
726,CA,F,2005,Natalie,2058,37.2718745,-119.2704153,California
727,CA,F,2005,Sophia,1895,37.2718745,-119.2704153,California
728,CA,F,2005,Emma,1642,37.2718745,-119.2704153,California
729,CA,F,2005,Alyssa,1625,37.2718745,-119.2704153,California
